,0,1,2,3,4,5,6
139,2021-01-27 00:00:00+08:00,14.019598963990497,13.870102194016555,13.870102194016555,13.961461067199707,12589377,12589377
140,2021-01-28 00:00:00+08:00,13.919932354132742,13.745517105890936,13.811960632807187,13.803656578063965,7842678,7842678
141,2021-01-29 00:00:00+08:00,13.878406546437155,13.587717056274414,13.845185569335232,13.587717056274414,7042300,7042300
142,2021-02-01 00:00:00+08:00,13.66246509552002,13.496355471446702,13.53788208539564,13.66246509552002,7664937,7664937
143,2021-02-02 00:00:00+08:00,13.853489874546339,13.703991531647977,13.712297171157749,13.7953519821167,5096407,5096407
144,2021-02-03 00:00:00+08:00,13.870098378693324,13.79534922219857,13.85348710299706,13.845181465148926,4033709,4033709
145,2021-02-04 00:00:00+08:00,13.853488827216491,13.762128383654659,13.84518318833463,13.803656578063965,3065215,3065215
146,2021-02-05 00:00:00+08:00,13.936542866202148,13.85348806608533,13.870099342936404,13.9033203125,11263418,11263418
147,2021-02-17 00:00:00+08:00,14.119262688656267,13.953153082193102,14.027902246687665,14.061124801635742,8941292,8941292
148,2021-02-18 00:00:00+08:00,14.160790351354812,14.061125847375655,14.07773712608509,14.110958099365234,7488038,7488038
149,2021-02-19 00:00:00+08:00,14.169096082829126,14.061125938793287,14.119263830515566,14.16079044342041,10170786,10170786
150,2021-02-22 00:00:00+08:00,14.360121129012322,14.185705887827561,14.185705887827561,14.326898574829102,8765698,8765698
151,2021-02-23 00:00:00+08:00,14.493010701676646,14.277068814291418,14.326901070106825,14.476399421691895,9914272,9914272
152,2021-02-24 00:00:00+08:00,14.576062880611682,14.401649205784821,14.51792498900273,14.426566123962402,15667230,15667230
153,2021-02-25 00:00:00+08:00,14.644387349934478,14.543854690545512,14.560609068485133,14.602499008178711,7683334,7683334
154,2021-02-26 00:00:00+08:00,14.535476440672372,14.317653552004446,14.535476440672372,14.359541893005371,15093312,15093312
155,2021-03-02 00:00:00+08:00,14.48520921017696,14.309274673461914,14.44331927384591,14.309274673461914,5951183,5951183
156,2021-03-03 00:00:00+08:00,14.443320274353027,14.2841417011439,14.32603164037672,14.443320274353027,4576826,4576826
157,2021-03-04 00:00:00+08:00,14.434940409494676,14.225495534378604,14.434940409494676,14.326029777526855,9597970,9597970
158,2021-03-05 00:00:00+08:00,14.300896662682884,14.14171810076197,14.23387436260108,14.242252349853516,6597094,6597094
159,2021-03-08 00:00:00+08:00,14.39305397117836,14.242253385543732,14.309275690499367,14.25900936126709,4942499,4942499
160,2021-03-09 00:00:00+08:00,14.359541893005371,14.217119296489333,14.259009235428039,14.359541893005371,5024369,5024369
161,2021-03-10 00:00:00+08:00,14.409808946189736,14.367919009790455,14.40143095890988,14.376296997070312,2613799,2613799
162,2021-03-11 00:00:00+08:00,14.610876831923022,14.426564295218173,14.426564295218173,14.568986892700195,6514446,6514446
163,2021-03-12 00:00:00+08:00,14.661144256591797,14.585743958294291,14.619255912176698,14.661144256591797,6456316,6456316
164,2021-03-15 00:00:00+08:00,14.753300626463794,14.66114435063396,14.66114435063396,14.744922637939453,5242987,5242987
165,2021-03-16 00:00:00+08:00,14.820320917120947,14.753298615997423,14.753298615997423,14.786808967590332,5491508,5491508
166,2021-03-17 00:00:00+08:00,14.811944948196262,14.719788672366429,14.811944948196262,14.744922637939453,5355305,5355305
167,2021-03-18 00:00:00+08:00,14.937610485077077,14.803565874390557,14.803565874390557,14.845454216003418,7966691,7966691
168,2021-03-19 00:00:00+08:00,14.845453364539939,14.744920711260018,14.845453364539939,14.80356502532959,4754806,4754806
169,2021-03-22 00:00:00+08:00,14.8789662496553,14.75329962618625,14.803565955986308,14.862210273742676,4024907,4024907
170,2021-03-23 00:00:00+08:00,14.945988491293393,14.887344173788438,14.887344173788438,14.912476539611816,3246119,3246119
171,2021-03-24 00:00:00+08:00,14.920853800145057,14.870587473010964,14.912475812633087,14.895721435546875,3406548,3406548
172,2021-03-25 00:00:00+08:00,14.979499050127435,14.887344377616982,14.895722365652082,14.954366683959961,4132625,4132625
173,2021-03-26 00:00:00+08:00,15.080033261446399,14.979499003277446,14.979499003277446,15.0716552734375,5168455,5168455
174,2021-03-29 00:00:00+08:00,15.289479094263877,15.113546129230494,15.113546129230494,15.255967140197754,6261782,6261782
175,2021-03-30 00:00:00+08:00,15.47378753372162,15.27272063580684,15.331364947956443,15.457033157348633,8002794,8002794
