,0,1,2,3,4,5,6
0,2013-09-06 00:00:00+08:00,17.53852997478374,17.336161473247728,17.53852997478374,17.369890213012695,15101100,15101100
1,2013-09-09 00:00:00+08:00,17.504802703857422,17.302435497691917,17.369891670530876,17.504802703857422,15173520,15173520
2,2013-09-10 00:00:00+08:00,17.538532257080078,17.336163729209765,17.504803512925978,17.538532257080078,17882640,17882640
3,2013-09-11 00:00:00+08:00,17.538532257080078,17.36989247336387,17.36989247336387,17.538532257080078,19906320,19906320
4,2013-09-12 00:00:00+08:00,17.538532257080078,17.43734864932064,17.504803512925978,17.538532257080078,18710880,18710880
5,2013-09-13 00:00:00+08:00,17.538531446452588,17.40361910077467,17.504802703857422,17.504802703857422,14506440,14506440
6,2013-09-16 00:00:00+08:00,17.538531446452588,17.369891670530876,17.504802703857422,17.504802703857422,16246560,16246560
7,2013-09-17 00:00:00+08:00,17.538532257080078,17.43734864932064,17.504803512925978,17.538532257080078,12142080,12142080
8,2013-09-18 00:00:00+08:00,17.538532117071902,17.40361976623535,17.538532117071902,17.40361976623535,15262260,15262260
9,2013-09-23 00:00:00+08:00,17.605987548828125,17.47107520369016,17.47107520369016,17.605987548828125,19967520,19967520
10,2013-09-24 00:00:00+08:00,17.572259688882745,17.471076081123307,17.538532257080078,17.538532257080078,10305060,10305060
11,2013-09-25 00:00:00+08:00,17.538532257080078,17.43734864932064,17.43734864932064,17.538532257080078,13783260,13783260
12,2013-09-26 00:00:00+08:00,17.538531081443892,17.336162567138672,17.47107491000882,17.336162567138672,10957860,10957860
13,2013-09-27 00:00:00+08:00,17.538532257080078,17.403619905166536,17.43734864932064,17.538532257080078,16407720,16407720
14,2013-09-30 00:00:00+08:00,17.538531446452588,17.33616292793571,17.47107527361363,17.504802703857422,16192500,16192500
15,2013-10-01 00:00:00+08:00,17.47107491000882,17.336162567138672,17.47107491000882,17.336162567138672,9360540,9360540
16,2013-10-02 00:00:00+08:00,17.36989300664104,17.30243682861328,17.336164261451426,17.30243682861328,9474780,9474780
17,2013-10-03 00:00:00+08:00,17.538531229989804,17.268707854315533,17.30243528414306,17.4710750579834,17832660,17832660
18,2013-10-04 00:00:00+08:00,17.60598843303685,17.403619905166536,17.471076081123307,17.538532257080078,19453440,19453440
19,2013-10-07 00:00:00+08:00,17.4710750579834,17.369891456149464,17.4710750579834,17.4710750579834,8048820,8048820
20,2013-10-08 00:00:00+08:00,17.471075941653627,17.369892334701923,17.471075941653627,17.40361976623535,7175700,7175700
21,2013-10-09 00:00:00+08:00,17.471074841519023,17.336162499177757,17.369891240938742,17.437347412109375,9169800,9169800
22,2013-10-11 00:00:00+08:00,17.504802270928668,17.369891240938742,17.437347412109375,17.437347412109375,9293220,9293220
23,2013-10-14 00:00:00+08:00,17.471074841519023,17.336162499177757,17.40361867034839,17.437347412109375,9651240,9651240
24,2013-10-15 00:00:00+08:00,17.504802703857422,17.40361910077467,17.437347843369835,17.504802703857422,11788140,11788140
25,2013-10-16 00:00:00+08:00,17.504802703857422,17.437347843369835,17.47107527361363,17.504802703857422,8097780,8097780
26,2013-10-17 00:00:00+08:00,17.538531446452588,17.437347843369835,17.538531446452588,17.504802703857422,7960080,7960080
27,2013-10-18 00:00:00+08:00,17.538532257080078,17.43734864932064,17.538532257080078,17.538532257080078,8090640,8090640
28,2013-10-21 00:00:00+08:00,17.538532117071902,17.336163590817076,17.538532117071902,17.40361976623535,9626760,9626760
29,2013-10-22 00:00:00+08:00,17.403618738573744,17.302435137596806,17.369891309031882,17.336162567138672,13146780,13146780
30,2013-10-23 00:00:00+08:00,17.40361976623535,17.336163590817076,17.40361976623535,17.40361976623535,14086200,14086200
31,2013-10-24 00:00:00+08:00,17.437347412109375,17.336162499177757,17.40361867034839,17.437347412109375,11432160,11432160
32,2013-10-25 00:00:00+08:00,17.43734511760231,17.268705368041992,17.43734511760231,17.268705368041992,9233040,9233040
33,2013-10-28 00:00:00+08:00,17.437347412109375,17.234978898597475,17.26870764035846,17.437347412109375,8178360,8178360
34,2013-10-29 00:00:00+08:00,17.4710750579834,17.30243528414306,17.437347628155873,17.4710750579834,9522720,9522720
35,2013-10-30 00:00:00+08:00,17.504802703857422,17.369891670530876,17.47107527361363,17.504802703857422,6808500,6808500
36,2013-10-31 00:00:00+08:00,17.471071715497285,17.234975814819336,17.403615556396286,17.234975814819336,18152940,18152940
37,2013-11-01 00:00:00+08:00,17.369891309031882,17.234978966161734,17.302435137596806,17.336162567138672,6024120,6024120
38,2013-11-04 00:00:00+08:00,17.33616219925328,17.167522430419922,17.26870734160099,17.167522430419922,10386660,10386660
39,2013-11-05 00:00:00+08:00,17.201251838032025,17.06633949279785,17.133795665414937,17.06633949279785,11151660,11151660
40,2013-11-06 00:00:00+08:00,17.201251983642578,17.066339637266356,17.066339637266356,17.201251983642578,6317880,6317880
41,2013-11-07 00:00:00+08:00,17.268704550545387,17.10006480896844,17.268704550545387,17.234975814819336,6711600,6711600
42,2013-11-08 00:00:00+08:00,17.201249038837073,17.10006545255294,17.201249038837073,17.133792877197266,6845220,6845220
43,2013-11-11 00:00:00+08:00,17.13379544839215,16.93142824545551,17.13379544839215,17.032611846923828,11148600,11148600
