,0,1,2,3,4,5,6
0,2013-09-09 00:00:00+08:00,229.86363360430744,226.15615564294762,229.86363360430744,228.6278076171875,5659000,5659000
1,2013-09-10 00:00:00+08:00,230.17259851057676,225.53825088955844,229.86364200250887,228.00990295410156,5597000,5597000
2,2013-09-11 00:00:00+08:00,228.6278076171875,225.22928615260767,228.00989462362753,228.6278076171875,5083000,5083000
3,2013-09-12 00:00:00+08:00,231.71738507275916,228.009906911595,229.86364599217708,231.09947204589844,6276000,6276000
4,2013-09-13 00:00:00+08:00,232.02634805738523,228.93678283691406,231.408435013291,228.93678283691406,4304000,4304000
5,2013-09-16 00:00:00+08:00,228.6278076171875,225.84719914616764,228.00989462362753,228.6278076171875,4466000,4466000
6,2013-09-17 00:00:00+08:00,230.1725886970438,227.39198024298557,228.627806222567,229.86363220214844,4503000,4503000
7,2013-09-18 00:00:00+08:00,229.86363360430744,228.6278076171875,229.86363360430744,228.6278076171875,3842000,3842000
8,2013-09-23 00:00:00+08:00,230.79052543126028,227.70096016444288,229.86365585121507,229.24574279785156,4378000,4378000
9,2013-09-24 00:00:00+08:00,231.09951786356143,227.70099554203844,231.09951786356143,228.31890869140625,4463000,4463000
10,2013-09-25 00:00:00+08:00,229.5546722412109,225.84719435844573,226.77406382913702,229.55467224121094,3696000,3696000
11,2013-09-26 00:00:00+08:00,229.86363220214844,226.77406725319483,226.77406725319483,229.86363220214844,5994000,5994000
12,2013-09-27 00:00:00+08:00,230.79052196919676,228.93678283691406,229.8636524030554,228.93678283691406,6506000,6506000
13,2013-09-30 00:00:00+08:00,228.00992476728157,223.06662016528088,227.70096822965652,225.84722900390625,5571000,5571000
14,2013-10-01 00:00:00+08:00,227.70096822965652,225.53827246628123,225.84722900390628,225.84722900390625,4476000,4476000
15,2013-10-02 00:00:00+08:00,229.5546939269356,227.39199829101562,228.00991132984993,227.39199829101562,5248000,5248000
16,2013-10-03 00:00:00+08:00,233.57115335667385,228.31889197166927,228.93680507578748,232.3353271484375,13404000,13404000
17,2013-10-04 00:00:00+08:00,234.49798583984375,232.64424682134697,232.95320332442975,234.49798583984375,8802000,8802000
18,2013-10-07 00:00:00+08:00,236.04276919940202,230.48155212402344,234.80694318265122,230.48155212402344,6433000,6433000
19,2013-10-08 00:00:00+08:00,235.42483302813068,231.0994423950679,231.40839886885811,233.8800506591797,7698000,7698000
20,2013-10-09 00:00:00+08:00,236.04277038574222,232.6442488225967,235.4248573742612,236.0427703857422,8347000,8347000
21,2013-10-11 00:00:00+08:00,239.44127860397913,236.969626695809,238.8233656269366,237.58753967285156,8483000,8483000
22,2013-10-14 00:00:00+08:00,239.13232211545787,234.80693127616019,239.13232211545787,237.58753967285156,6041000,6041000
23,2013-10-15 00:00:00+08:00,243.457763671875,238.20550227286247,239.7502850372779,243.457763671875,10988000,10988000
24,2013-10-16 00:00:00+08:00,245.62042823957998,240.05921099641967,244.07564567203545,240.6771240234375,8562000,8562000
25,2013-10-17 00:00:00+08:00,244.69358988340736,240.9861112488103,243.457763671875,243.457763671875,6192000,6192000
26,2013-10-18 00:00:00+08:00,245.00252264481557,242.83982698464695,245.00252264481557,244.07565307617188,3492000,3492000
27,2013-10-21 00:00:00+08:00,245.31150118266333,240.677152923545,245.31150118266333,241.91297912597656,4853000,4853000
28,2013-10-22 00:00:00+08:00,241.91297912597656,237.896543968074,239.75028327172134,241.91297912597656,5924000,5924000
29,2013-10-23 00:00:00+08:00,245.3114707638519,241.91294912858442,242.83981866547555,244.6935577392578,6210000,6210000
30,2013-10-24 00:00:00+08:00,244.07567677764118,241.91298090745954,244.07567677764118,243.457763671875,4751000,4751000
31,2013-10-25 00:00:00+08:00,243.45775660216577,239.75027807522923,241.6040173386975,240.05923461914062,3099000,3099000
32,2013-10-28 00:00:00+08:00,243.14877118357003,239.44129309690823,240.05920611135184,241.60398864746094,2970000,2970000
33,2013-10-29 00:00:00+08:00,244.69356612193434,240.98608784735956,241.91295741600325,244.07565307617188,4223000,4223000
